equation,id,f_value,operating_condition,if,rank,low_impact,inactive
H + HCO <=> CO + H2,35,0.1,"Pandas(T5=1116.0, T5_units='K', P5=1288854.0, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.0007599999999999999, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=34.95)",0.055959504951974784,4.0,True,False
HCO + O <=> CO + OH,37,0.1,"Pandas(T5=1116.0, T5_units='K', P5=1288854.0, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.0007599999999999999, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=34.95)",0.02185539170678344,20.0,True,False
2 H + M <=> H2 + M,0,0.1,"Pandas(T5=1110.0, T5_units='K', P5=1391192.25, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.001162, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=36.58)",0.024665851380158067,20.0,True,False
H + O2 (+M) <=> HO2 (+M),2,0.1,"Pandas(T5=1110.0, T5_units='K', P5=1391192.25, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.001162, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=36.58)",0.9487163709384783,1.0,False,False
H + O2 <=> O + OH,3,0.1,"Pandas(T5=1110.0, T5_units='K', P5=1391192.25, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.001162, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=36.58)",0.9318792228403274,2.0,False,False
H2 + O <=> H + OH,5,0.1,"Pandas(T5=1110.0, T5_units='K', P5=1391192.25, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.001162, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=36.58)",0.04042695392529341,10.0,True,False
H2 + OH <=> H + H2O,6,0.1,"Pandas(T5=1110.0, T5_units='K', P5=1391192.25, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.001162, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=36.58)",0.03616646935268663,11.0,True,False
H + HO2 <=> 2 OH,12,0.1,"Pandas(T5=1110.0, T5_units='K', P5=1391192.25, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.001162, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=36.58)",0.0974938559382146,3.0,False,False
C + OH <=> CO + H,31,0.1,"Pandas(T5=1110.0, T5_units='K', P5=1391192.25, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.001162, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=36.58)",0.009220572939168043,30.0,True,False
H + HCO <=> CO + H2,35,0.1,"Pandas(T5=1110.0, T5_units='K', P5=1391192.25, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.001162, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=36.58)",0.006087086531547484,33.0,True,False
HCO + O <=> CO + OH,37,0.1,"Pandas(T5=1110.0, T5_units='K', P5=1391192.25, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.001162, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=36.58)",0.014541590682832046,25.0,True,False
2 H + M <=> H2 + M,0,0.1,"Pandas(T5=1107.0, T5_units='K', P5=1311145.5, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.001482, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=28.92)",0.016654669085462825,24.0,True,False
H + O2 (+M) <=> HO2 (+M),2,0.1,"Pandas(T5=1107.0, T5_units='K', P5=1311145.5, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.001482, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=28.92)",0.9658388978060574,2.0,False,False
H + O2 <=> O + OH,3,0.1,"Pandas(T5=1107.0, T5_units='K', P5=1311145.5, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.001482, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=28.92)",0.9667329290097153,1.0,False,False
H2 + O <=> H + OH,5,0.1,"Pandas(T5=1107.0, T5_units='K', P5=1311145.5, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.001482, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=28.92)",0.04077827909076789,10.0,True,False
H2 + OH <=> H + H2O,6,0.1,"Pandas(T5=1107.0, T5_units='K', P5=1311145.5, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.001482, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=28.92)",0.031375642026139454,16.0,True,False
H + HO2 <=> 2 OH,12,0.1,"Pandas(T5=1107.0, T5_units='K', P5=1311145.5, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.001482, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=28.92)",0.09599854518418438,3.0,False,False
C + OH <=> CO + H,31,0.1,"Pandas(T5=1107.0, T5_units='K', P5=1311145.5, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.001482, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=28.92)",0.004271753695793258,35.0,True,False
H + HCO <=> CO + H2,35,0.1,"Pandas(T5=1107.0, T5_units='K', P5=1311145.5, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.001482, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=28.92)",0.013518401992288579,25.0,True,False
HCO + O <=> CO + OH,37,0.1,"Pandas(T5=1107.0, T5_units='K', P5=1311145.5, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.001482, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=28.92)",0.006238680438886462,31.0,True,False
2 H + M <=> H2 + M,0,0.1,"Pandas(T5=1102.0, T5_units='K', P5=1338503.25, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.00163, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=31.65)",0.03447090995189563,13.0,True,False
H + O2 (+M) <=> HO2 (+M),2,0.1,"Pandas(T5=1102.0, T5_units='K', P5=1338503.25, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.00163, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=31.65)",0.9437184652297612,1.0,False,False
H + O2 <=> O + OH,3,0.1,"Pandas(T5=1102.0, T5_units='K', P5=1338503.25, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.00163, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=31.65)",0.9104751778560876,2.0,False,False
H2 + O <=> H + OH,5,0.1,"Pandas(T5=1102.0, T5_units='K', P5=1338503.25, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.00163, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=31.65)",0.03819325091312479,9.0,True,False
H2 + OH <=> H + H2O,6,0.1,"Pandas(T5=1102.0, T5_units='K', P5=1338503.25, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.00163, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=31.65)",0.03906739265831774,8.0,True,False
H + HO2 <=> 2 OH,12,0.1,"Pandas(T5=1102.0, T5_units='K', P5=1338503.25, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.00163, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=31.65)",0.09523123153009763,3.0,False,False
C + OH <=> CO + H,31,0.1,"Pandas(T5=1102.0, T5_units='K', P5=1338503.25, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.00163, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=31.65)",0.024162519229145786,19.0,True,False
H + HCO <=> CO + H2,35,0.1,"Pandas(T5=1102.0, T5_units='K', P5=1338503.25, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.00163, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=31.65)",0.026151125828431782,18.0,True,False
HCO + O <=> CO + OH,37,0.1,"Pandas(T5=1102.0, T5_units='K', P5=1338503.25, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.00163, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=31.65)",0.023046165961117915,21.0,True,False
2 H + M <=> H2 + M,0,0.1,"Pandas(T5=1098.0, T5_units='K', P5=1343569.5, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.0018599999999999999, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=31.91)",0.04155930869556095,10.0,True,False
H + O2 (+M) <=> HO2 (+M),2,0.1,"Pandas(T5=1098.0, T5_units='K', P5=1343569.5, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.0018599999999999999, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=31.91)",0.9124754462400002,1.0,False,False
H + O2 <=> O + OH,3,0.1,"Pandas(T5=1098.0, T5_units='K', P5=1343569.5, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.0018599999999999999, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=31.91)",0.865816211350571,2.0,False,False
H2 + O <=> H + OH,5,0.1,"Pandas(T5=1098.0, T5_units='K', P5=1343569.5, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.0018599999999999999, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=31.91)",0.034925589602329325,14.0,True,False
H2 + OH <=> H + H2O,6,0.1,"Pandas(T5=1098.0, T5_units='K', P5=1343569.5, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.0018599999999999999, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=31.91)",0.042354210036024874,8.0,True,False
H + HO2 <=> 2 OH,12,0.1,"Pandas(T5=1098.0, T5_units='K', P5=1343569.5, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.0018599999999999999, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=31.91)",0.09525799082905521,3.0,False,False
C + OH <=> CO + H,31,0.1,"Pandas(T5=1098.0, T5_units='K', P5=1343569.5, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.0018599999999999999, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=31.91)",0.04171009177173771,9.0,True,False
H + HCO <=> CO + H2,35,0.1,"Pandas(T5=1098.0, T5_units='K', P5=1343569.5, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.0018599999999999999, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=31.91)",0.04867523487581089,5.0,True,False
HCO + O <=> CO + OH,37,0.1,"Pandas(T5=1098.0, T5_units='K', P5=1343569.5, P5_units='Pa', composition='H2:0.0075, O2:0.0125, Ar:0.98', phi=0.3, tau=0.0018599999999999999, tau_units='s', pressure_rise=nan, pressure_rise_units='', ignition_type='baseline min intercept from d/dt', ignition_target='OH*;', ignition_amount='', ignition_units='', author_year='Keromnes2013', filename='x10000034.xml', exp_unc=31.91)",0.02843124089916777,16.0,True,False
