T5,P5,composition,phi,tau,ignition_type,filename
1180.0,6.98,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,600.0,CH;baseline min intercept from d/dt,x10014051.xml
1167.5,6.83,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,1044.0,CH;baseline min intercept from d/dt,x10014051.xml
1385.0,15.5,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,12.5,CH;baseline min intercept from d/dt,x10014052.xml
1349.5,14.7,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,20.0,CH;baseline min intercept from d/dt,x10014052.xml
1266.0,14.76,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,88.0,CH;baseline min intercept from d/dt,x10014052.xml
1228.0,14.3,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,164.0,CH;baseline min intercept from d/dt,x10014052.xml
1205.0,13.98,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,259.0,CH;baseline min intercept from d/dt,x10014052.xml
1163.0,13.75,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,714.0,CH;baseline min intercept from d/dt,x10014052.xml
1149.0,13.42,"C2H4:3.38, O2:20.3, N2:76.32",0.4995073891625616,1112.0,CH;baseline min intercept from d/dt,x10014052.xml
1519.0,7.89,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,8.0,CH;baseline min intercept from d/dt,x10014053.xml
1442.0,7.85,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,13.0,CH;baseline min intercept from d/dt,x10014053.xml
1389.0,7.95,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,22.0,CH;baseline min intercept from d/dt,x10014053.xml
1323.0,8.09,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,55.0,CH;baseline min intercept from d/dt,x10014053.xml
1265.0,7.38,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,103.0,CH;baseline min intercept from d/dt,x10014053.xml
1230.0,6.96,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,182.0,CH;baseline min intercept from d/dt,x10014053.xml
1166.0,6.67,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,500.0,CH;baseline min intercept from d/dt,x10014053.xml
1460.0,16.5,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,10.0,CH;baseline min intercept from d/dt,x10014054.xml
1398.0,16.1,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,17.0,CH;baseline min intercept from d/dt,x10014054.xml
1318.0,15.5,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,42.0,CH;baseline min intercept from d/dt,x10014054.xml
1271.0,14.6,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,72.0,CH;baseline min intercept from d/dt,x10014054.xml
1216.0,13.8,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,157.0,CH;baseline min intercept from d/dt,x10014054.xml
1168.0,13.9,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,306.0,CH;baseline min intercept from d/dt,x10014054.xml
1120.0,12.7,"C2H4:12.28, O2:18.43, N2:69.29",1.9989148128052088,759.0,CH;baseline min intercept from d/dt,x10014054.xml
1210.0,5.27,"C2H4:0.007, O2:0.042, Ar:0.951",0.5,0.000316,OH;d/dt max,x10014055.xml
1223.0,5.82,"C2H4:0.007, O2:0.042, Ar:0.951",0.5,0.00029,OH;d/dt max,x10014055.xml
1127.0,4.83,"C2H4:0.007, O2:0.042, Ar:0.951",0.5,0.0009,OH;d/dt max,x10014055.xml
1186.0,5.45,"C2H4:0.007, O2:0.042, Ar:0.951",0.5,0.0004,OH;d/dt max,x10014055.xml
1291.0,6.46,"C2H4:0.007, O2:0.042, Ar:0.951",0.5,0.000106,OH;d/dt max,x10014055.xml
1232.0,5.82,"C2H4:0.007, O2:0.042, Ar:0.951",0.5,0.000222,OH;d/dt max,x10014055.xml
1308.0,6.62,"C2H4:0.007, O2:0.042, Ar:0.951",0.5,9.35e-05,OH;d/dt max,x10014055.xml
1158.0,5.22,"C2H4:0.007, O2:0.042, Ar:0.951",0.5,0.000554,OH;d/dt max,x10014055.xml
1229.0,5.96,"C2H4:0.007, O2:0.042, Ar:0.951",0.5,0.000267,OH;d/dt max,x10014055.xml
1149.0,5.73,"C2H4:0.007, O2:0.042, Ar:0.951",0.5,0.000742,OH;d/dt max,x10014055.xml
1125.0,5.62,"C2H4:0.007, O2:0.042, Ar:0.951",0.5,0.000948,OH;d/dt max,x10014055.xml
1201.0,6.72,"C2H4:0.007, O2:0.042, Ar:0.951",0.5,0.000306,OH;d/dt max,x10014055.xml
1198.0,7.01,"C2H4:0.007, O2:0.042, Ar:0.951",0.5,0.000326,OH;d/dt max,x10014055.xml
1219.0,7.62,"C2H4:0.007, O2:0.042, Ar:0.951",0.5,0.000264,OH;d/dt max,x10014055.xml
1210.0,7.89,"C2H4:0.007, O2:0.042, Ar:0.951",0.5,0.000234,OH;d/dt max,x10014055.xml
1176.0,7.05,"C2H4:0.007, O2:0.042, Ar:0.951",0.5,0.000537,OH;d/dt max,x10014055.xml
1276.0,6.94,"C2H4:0.007, O2:0.028, Ar:0.965",0.75,0.000173,OH;d/dt max,x10014056.xml
1333.0,7.07,"C2H4:0.007, O2:0.028, Ar:0.965",0.75,9.2e-05,OH;d/dt max,x10014056.xml
1182.0,5.76,"C2H4:0.007, O2:0.028, Ar:0.965",0.75,0.000524,OH;d/dt max,x10014056.xml
1334.0,7.53,"C2H4:0.007, O2:0.028, Ar:0.965",0.75,8.9e-05,OH;d/dt max,x10014056.xml
1276.0,6.94,"C2H4:0.007, O2:0.028, Ar:0.965",0.75,0.000173,OH;d/dt max,x10014056.xml
1197.0,6.16,"C2H4:0.007, O2:0.028, Ar:0.965",0.75,0.000442,OH;d/dt max,x10014056.xml
1233.0,6.6,"C2H4:0.007, O2:0.028, Ar:0.965",0.75,0.000345,OH;d/dt max,x10014056.xml
1191.0,6.18,"C2H4:0.007, O2:0.028, Ar:0.965",0.75,0.000636,OH;d/dt max,x10014056.xml
1414.0,7.09,"C2H4:0.007, O2:0.021, Ar:0.972",1.0,9.05e-05,OH;d/dt max,x10014057.xml
1346.0,6.58,"C2H4:0.007, O2:0.021, Ar:0.972",1.0,0.000136,OH;d/dt max,x10014057.xml
1380.0,7.64,"C2H4:0.007, O2:0.021, Ar:0.972",1.0,0.000102,OH;d/dt max,x10014057.xml
2228.764885,2.984835678,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,5.19,CH;baseline min intercept from d/dt,x10014058.xml
2210.174316,2.951205338,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,4.51,CH;baseline min intercept from d/dt,x10014058.xml
2156.222643,2.853606761,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,5.12,CH;baseline min intercept from d/dt,x10014058.xml
2131.937057,2.809674136,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,5.34,CH;baseline min intercept from d/dt,x10014058.xml
2114.925026,2.778899372,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,5.89,CH;baseline min intercept from d/dt,x10014058.xml
2081.698333,2.718792284,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,5.97,CH;baseline min intercept from d/dt,x10014058.xml
2059.053659,2.677828069,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,6.5,CH;baseline min intercept from d/dt,x10014058.xml
2009.097192,2.58745682,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,6.23,CH;baseline min intercept from d/dt,x10014058.xml
2024.447225,2.615225029,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,7.37,CH;baseline min intercept from d/dt,x10014058.xml
2006.054272,2.581952178,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,7.68,CH;baseline min intercept from d/dt,x10014058.xml
1976.136179,2.527830349,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,7.17,CH;baseline min intercept from d/dt,x10014058.xml
1952.83894,2.485685642,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,7.07,CH;baseline min intercept from d/dt,x10014058.xml
1907.847166,2.404295524,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,9.09,CH;baseline min intercept from d/dt,x10014058.xml
1902.370353,2.394387969,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,10.2,CH;baseline min intercept from d/dt,x10014058.xml
1833.910098,2.270543367,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,12.0,CH;baseline min intercept from d/dt,x10014058.xml
1813.82534,2.234210039,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,12.9,CH;baseline min intercept from d/dt,x10014058.xml
1801.496683,2.2119075,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,13.8,CH;baseline min intercept from d/dt,x10014058.xml
1770.206017,2.155302684,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,15.9,CH;baseline min intercept from d/dt,x10014058.xml
1746.868302,2.113084758,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,14.4,CH;baseline min intercept from d/dt,x10014058.xml
1726.385208,2.076030842,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,16.1,CH;baseline min intercept from d/dt,x10014058.xml
1719.66384,2.063871887,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,17.3,CH;baseline min intercept from d/dt,x10014058.xml
1695.458376,2.020084202,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,18.6,CH;baseline min intercept from d/dt,x10014058.xml
1674.038014,1.981334767,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,19.4,CH;baseline min intercept from d/dt,x10014058.xml
1678.27755,1.989004088,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,15.5,CH;baseline min intercept from d/dt,x10014058.xml
1691.128845,2.012252081,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,23.5,CH;baseline min intercept from d/dt,x10014058.xml
1576.441656,1.804782956,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,23.9,CH;baseline min intercept from d/dt,x10014058.xml
1570.835245,1.794640957,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,30.7,CH;baseline min intercept from d/dt,x10014058.xml
1563.420953,1.781228503,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,32.5,CH;baseline min intercept from d/dt,x10014058.xml
1563.420953,1.781228503,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,39.5,CH;baseline min intercept from d/dt,x10014058.xml
1541.594533,1.74174451,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,50.1,CH;baseline min intercept from d/dt,x10014058.xml
1525.61818,1.712843289,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,37.4,CH;baseline min intercept from d/dt,x10014058.xml
1508.252403,1.681428597,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,46.1,CH;baseline min intercept from d/dt,x10014058.xml
1484.59363,1.638629876,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,52.3,CH;baseline min intercept from d/dt,x10014058.xml
1469.773376,1.611820037,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,61.0,CH;baseline min intercept from d/dt,x10014058.xml
1463.280441,1.600074317,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,69.2,CH;baseline min intercept from d/dt,x10014058.xml
1452.055312,1.579768059,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,55.3,CH;baseline min intercept from d/dt,x10014058.xml
1386.708675,1.461555993,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,86.6,CH;baseline min intercept from d/dt,x10014058.xml
1365.275315,1.422783044,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,125.0,CH;baseline min intercept from d/dt,x10014058.xml
1359.671068,1.412644963,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,126.0,CH;baseline min intercept from d/dt,x10014058.xml
1361.068275,1.41517251,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,179.0,CH;baseline min intercept from d/dt,x10014058.xml
1320.37953,1.34156657,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,160.0,CH;baseline min intercept from d/dt,x10014058.xml
1316.442498,1.33444448,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,200.0,CH;baseline min intercept from d/dt,x10014058.xml
1306.062743,1.315667503,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,212.0,CH;baseline min intercept from d/dt,x10014058.xml
1324.338427,1.348728214,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,265.0,CH;baseline min intercept from d/dt,x10014058.xml
1292.053098,1.290324055,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,313.0,CH;baseline min intercept from d/dt,x10014058.xml
1278.340816,1.265518536,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,280.0,CH;baseline min intercept from d/dt,x10014058.xml
1275.877995,1.261063294,"C2H4:0.01, O2:0.03, Ar:0.96",1.0,309.0,CH;baseline min intercept from d/dt,x10014058.xml
1772.575073,3.374236938,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,4.79,CH;baseline min intercept from d/dt,x10014059.xml
1715.209967,3.206558735,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,5.14,CH;baseline min intercept from d/dt,x10014059.xml
1701.9915,3.167921155,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,5.67,CH;baseline min intercept from d/dt,x10014059.xml
1632.778352,2.965611123,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,6.0,CH;baseline min intercept from d/dt,x10014059.xml
1628.765298,2.953880967,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,6.9,CH;baseline min intercept from d/dt,x10014059.xml
1546.993804,2.71486289,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,7.72,CH;baseline min intercept from d/dt,x10014059.xml
1530.905929,2.66783803,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,10.7,CH;baseline min intercept from d/dt,x10014059.xml
1509.971854,2.60664773,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,10.8,CH;baseline min intercept from d/dt,x10014059.xml
1509.971854,2.60664773,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,11.9,CH;baseline min intercept from d/dt,x10014059.xml
1481.2752,2.52276741,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,14.9,CH;baseline min intercept from d/dt,x10014059.xml
1408.82573,2.310997608,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,16.9,CH;baseline min intercept from d/dt,x10014059.xml
1398.417551,2.280574501,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,17.9,CH;baseline min intercept from d/dt,x10014059.xml
1414.843405,2.328587273,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,20.6,CH;baseline min intercept from d/dt,x10014059.xml
1368.095734,2.19194383,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,21.2,CH;baseline min intercept from d/dt,x10014059.xml
1383.811071,2.237879761,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,26.8,CH;baseline min intercept from d/dt,x10014059.xml
1339.060943,2.107075137,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,37.5,CH;baseline min intercept from d/dt,x10014059.xml
1295.843711,1.980751167,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,37.5,CH;baseline min intercept from d/dt,x10014059.xml
1302.210502,1.999361298,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,48.9,CH;baseline min intercept from d/dt,x10014059.xml
1293.313054,1.973354057,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,49.0,CH;baseline min intercept from d/dt,x10014059.xml
1266.125693,1.893885402,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,54.0,CH;baseline min intercept from d/dt,x10014059.xml
1251.771256,1.851927382,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,75.5,CH;baseline min intercept from d/dt,x10014059.xml
1235.431178,1.804165333,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,94.4,CH;baseline min intercept from d/dt,x10014059.xml
1230.84043,1.790746577,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,99.9,CH;baseline min intercept from d/dt,x10014059.xml
1248.233749,1.841587249,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,107.0,CH;baseline min intercept from d/dt,x10014059.xml
1247.058501,1.838151998,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,132.0,CH;baseline min intercept from d/dt,x10014059.xml
1215.038778,1.744558348,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,104.0,CH;baseline min intercept from d/dt,x10014059.xml
1202.904774,1.709090656,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,146.0,CH;baseline min intercept from d/dt,x10014059.xml
1219.512195,1.757634146,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,172.0,CH;baseline min intercept from d/dt,x10014059.xml
1179.349589,1.640238848,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,228.0,CH;baseline min intercept from d/dt,x10014059.xml
1167.915947,1.606818314,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,216.0,CH;baseline min intercept from d/dt,x10014059.xml
1153.679314,1.565204635,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,266.0,CH;baseline min intercept from d/dt,x10014059.xml
1147.682657,1.547676405,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,342.0,CH;baseline min intercept from d/dt,x10014059.xml
1135.877016,1.513168519,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,310.0,CH;baseline min intercept from d/dt,x10014059.xml
1133.932125,1.507483602,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,458.0,CH;baseline min intercept from d/dt,x10014059.xml
1101.871308,1.413769833,"C2H4:0.0625, O2:0.1875, Ar:0.75",1.0,748.0,CH;baseline min intercept from d/dt,x10014059.xml
1565.268569,4.738175072,"C2H4:0.0625, O2:0.1875, N2:0.75",1.0,5.6,CH;baseline min intercept from d/dt,x10014060.xml
1479.620448,4.299656693,"C2H4:0.0625, O2:0.1875, N2:0.75",1.0,8.77,CH;baseline min intercept from d/dt,x10014060.xml
1434.759341,4.069967824,"C2H4:0.0625, O2:0.1875, N2:0.75",1.0,11.6,CH;baseline min intercept from d/dt,x10014060.xml
1427.032272,4.030405234,"C2H4:0.0625, O2:0.1875, N2:0.75",1.0,13.7,CH;baseline min intercept from d/dt,x10014060.xml
1379.489203,3.786984718,"C2H4:0.0625, O2:0.1875, N2:0.75",1.0,16.9,CH;baseline min intercept from d/dt,x10014060.xml
1358.278572,3.678386289,"C2H4:0.0625, O2:0.1875, N2:0.75",1.0,18.9,CH;baseline min intercept from d/dt,x10014060.xml
1320.37953,3.484343193,"C2H4:0.0625, O2:0.1875, N2:0.75",1.0,20.6,CH;baseline min intercept from d/dt,x10014060.xml
1324.338427,3.504612745,"C2H4:0.0625, O2:0.1875, N2:0.75",1.0,24.3,CH;baseline min intercept from d/dt,x10014060.xml
1289.537211,3.32643052,"C2H4:0.0625, O2:0.1875, N2:0.75",1.0,30.0,CH;baseline min intercept from d/dt,x10014060.xml
1268.549363,3.218972739,"C2H4:0.0625, O2:0.1875, N2:0.75",1.0,40.3,CH;baseline min intercept from d/dt,x10014060.xml
1260.104463,3.175734849,"C2H4:0.0625, O2:0.1875, N2:0.75",1.0,41.4,CH;baseline min intercept from d/dt,x10014060.xml
1230.84043,3.025903002,"C2H4:0.0625, O2:0.1875, N2:0.75",1.0,57.2,CH;baseline min intercept from d/dt,x10014060.xml
1236.584603,3.055313166,"C2H4:0.0625, O2:0.1875, N2:0.75",1.0,59.6,CH;baseline min intercept from d/dt,x10014060.xml
1227.420073,3.008390776,"C2H4:0.0625, O2:0.1875, N2:0.75",1.0,65.7,CH;baseline min intercept from d/dt,x10014060.xml
1217.272118,2.956433242,"C2H4:0.0625, O2:0.1875, N2:0.75",1.0,93.2,CH;baseline min intercept from d/dt,x10014060.xml
1178.301808,2.756905256,"C2H4:0.0625, O2:0.1875, N2:0.75",1.0,165.0,CH;baseline min intercept from d/dt,x10014060.xml
1175.166844,2.740854243,"C2H4:0.0625, O2:0.1875, N2:0.75",1.0,175.0,CH;baseline min intercept from d/dt,x10014060.xml
1161.770771,2.672266348,"C2H4:0.0625, O2:0.1875, N2:0.75",1.0,204.0,CH;baseline min intercept from d/dt,x10014060.xml
1125.265703,2.485360401,"C2H4:0.0625, O2:0.1875, N2:0.75",1.0,352.0,CH;baseline min intercept from d/dt,x10014060.xml
1112.043992,2.417665241,"C2H4:0.0625, O2:0.1875, N2:0.75",1.0,557.0,CH;baseline min intercept from d/dt,x10014060.xml
1104.626951,2.379689989,"C2H4:0.0625, O2:0.1875, N2:0.75",1.0,506.0,CH;baseline min intercept from d/dt,x10014060.xml
1071.572468,2.210451038,"C2H4:0.0625, O2:0.1875, N2:0.75",1.0,769.0,CH;baseline min intercept from d/dt,x10014060.xml
1271.0,15.8,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,216.0,p;baseline min intercept from d/dt,x10014061.xml
1269.0,15.8,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,212.0,p;baseline min intercept from d/dt,x10014061.xml
1267.0,15.8,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,223.0,p;baseline min intercept from d/dt,x10014061.xml
1231.0,16.1,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,332.0,p;baseline min intercept from d/dt,x10014061.xml
1195.0,16.3,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,510.0,p;baseline min intercept from d/dt,x10014061.xml
1186.0,15.9,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,550.0,p;baseline min intercept from d/dt,x10014061.xml
1164.0,16.4,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,704.0,p;baseline min intercept from d/dt,x10014061.xml
1137.0,16.6,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,1080.0,p;baseline min intercept from d/dt,x10014061.xml
1132.0,16.7,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,1141.0,p;baseline min intercept from d/dt,x10014061.xml
1311.0,59.7,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,69.0,p;baseline min intercept from d/dt,x10014062.xml
1281.0,59.6,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,107.0,p;baseline min intercept from d/dt,x10014062.xml
1261.0,60.1,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,123.0,p;baseline min intercept from d/dt,x10014062.xml
1263.0,60.3,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,135.0,p;baseline min intercept from d/dt,x10014062.xml
1230.0,61.7,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,184.0,p;baseline min intercept from d/dt,x10014062.xml
1188.0,61.8,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,319.0,p;baseline min intercept from d/dt,x10014062.xml
1156.0,62.7,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,452.0,p;baseline min intercept from d/dt,x10014062.xml
1117.0,61.9,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,705.0,p;baseline min intercept from d/dt,x10014062.xml
1109.0,63.0,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,762.0,p;baseline min intercept from d/dt,x10014062.xml
1095.0,63.3,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,913.0,p;baseline min intercept from d/dt,x10014062.xml
1268.0,15.7,"C2H4:0.0266, O2:0.0395, Ar:0.9339",2.0202531645569617,214.0,p;baseline min intercept from d/dt,x10014063.xml
1232.0,15.7,"C2H4:0.0266, O2:0.0395, Ar:0.9339",2.0202531645569617,302.0,p;baseline min intercept from d/dt,x10014063.xml
1213.0,16.0,"C2H4:0.0266, O2:0.0395, Ar:0.9339",2.0202531645569617,380.0,p;baseline min intercept from d/dt,x10014063.xml
1206.0,16.0,"C2H4:0.0266, O2:0.0395, Ar:0.9339",2.0202531645569617,395.0,p;baseline min intercept from d/dt,x10014063.xml
1191.0,16.0,"C2H4:0.0266, O2:0.0395, Ar:0.9339",2.0202531645569617,470.0,p;baseline min intercept from d/dt,x10014063.xml
1185.0,16.0,"C2H4:0.0266, O2:0.0395, Ar:0.9339",2.0202531645569617,480.0,p;baseline min intercept from d/dt,x10014063.xml
1180.0,16.1,"C2H4:0.0266, O2:0.0395, Ar:0.9339",2.0202531645569617,532.0,p;baseline min intercept from d/dt,x10014063.xml
1159.0,16.4,"C2H4:0.0266, O2:0.0395, Ar:0.9339",2.0202531645569617,669.0,p;baseline min intercept from d/dt,x10014063.xml
1135.0,16.2,"C2H4:0.0266, O2:0.0395, Ar:0.9339",2.0202531645569617,881.0,p;baseline min intercept from d/dt,x10014063.xml
1122.0,16.4,"C2H4:0.0266, O2:0.0395, Ar:0.9339",2.0202531645569617,994.0,p;baseline min intercept from d/dt,x10014063.xml
1317.0,15.7,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,91.0,OH*;baseline min intercept from d/dt,x10014064.xml
1303.0,15.8,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,116.0,OH*;baseline min intercept from d/dt,x10014064.xml
1295.0,15.8,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,127.0,OH*;baseline min intercept from d/dt,x10014064.xml
1275.0,15.5,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,182.0,OH*;baseline min intercept from d/dt,x10014064.xml
1271.0,15.8,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,184.0,OH*;baseline min intercept from d/dt,x10014064.xml
1269.0,15.8,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,193.0,OH*;baseline min intercept from d/dt,x10014064.xml
1267.0,15.8,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,185.0,OH*;baseline min intercept from d/dt,x10014064.xml
1231.0,16.1,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,322.0,OH*;baseline min intercept from d/dt,x10014064.xml
1195.0,16.3,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,499.0,OH*;baseline min intercept from d/dt,x10014064.xml
1186.0,15.9,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,540.0,OH*;baseline min intercept from d/dt,x10014064.xml
1164.0,16.4,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,699.0,OH*;baseline min intercept from d/dt,x10014064.xml
1137.0,16.6,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,1056.0,OH*;baseline min intercept from d/dt,x10014064.xml
1132.0,16.7,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,1120.0,OH*;baseline min intercept from d/dt,x10014064.xml
1311.0,59.7,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,61.0,OH*;baseline min intercept from d/dt,x10014065.xml
1281.0,59.6,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,92.0,OH*;baseline min intercept from d/dt,x10014065.xml
1261.0,60.1,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,121.0,OH*;baseline min intercept from d/dt,x10014065.xml
1263.0,60.3,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,125.0,OH*;baseline min intercept from d/dt,x10014065.xml
1230.0,61.7,"C2H4:0.0132, O2:0.0395, Ar:0.9473",1.00253164556962,177.0,OH*;baseline min intercept from d/dt,x10014065.xml
