T5,T5_units,P5,P5_units,composition,phi,tau,tau_units,ignition_type,ignition_target,ignition_amount,ignition_units,filename
1051,K,1.2,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,282.0,us,d/dt max,OHEX;,,,x10001042.xml
1057,K,1.1,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,297.0,us,d/dt max,OHEX;,,,x10001042.xml
1090,K,1.1,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,229.0,us,d/dt max,OHEX;,,,x10001042.xml
1108,K,1.1,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,246.0,us,d/dt max,OHEX;,,,x10001042.xml
1110,K,1.1,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,222.0,us,d/dt max,OHEX;,,,x10001042.xml
1126,K,1.1,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,170.0,us,d/dt max,OHEX;,,,x10001042.xml
1145,K,1.1,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,146.0,us,d/dt max,OHEX;,,,x10001042.xml
1176,K,1.0,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,129.0,us,d/dt max,OHEX;,,,x10001042.xml
1195,K,1.1,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,99.0,us,d/dt max,OHEX;,,,x10001042.xml
1206,K,1.0,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,112.0,us,d/dt max,OHEX;,,,x10001042.xml
1263,K,1.1,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,82.0,us,d/dt max,OHEX;,,,x10001042.xml
977,K,2.3,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,1538.0,us,d/dt max,OHEX;,,,x10001043.xml
1005,K,2.3,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,1005.0,us,d/dt max,OHEX;,,,x10001043.xml
1010,K,2.2,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,780.0,us,d/dt max,OHEX;,,,x10001043.xml
1034,K,2.2,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,453.0,us,d/dt max,OHEX;,,,x10001043.xml
1039,K,2.1,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,363.0,us,d/dt max,OHEX;,,,x10001043.xml
1085,K,2.1,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,191.0,us,d/dt max,OHEX;,,,x10001043.xml
1114,K,2.1,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,139.0,us,d/dt max,OHEX;,,,x10001043.xml
1149,K,2.0,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,114.0,us,d/dt max,OHEX;,,,x10001043.xml
1167,K,2.0,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,87.0,us,d/dt max,OHEX;,,,x10001043.xml
1181,K,1.9,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,77.0,us,d/dt max,OHEX;,,,x10001043.xml
1230,K,1.9,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,70.0,us,d/dt max,OHEX;,,,x10001043.xml
1285,K,1.9,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,55.0,us,d/dt max,OHEX;,,,x10001043.xml
1304,K,1.7,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,51.0,us,d/dt max,OHEX;,,,x10001043.xml
1074,K,19.2,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,1823.0,us,d/dt max,OHEX;,,,x10001044.xml
1110,K,12.7,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,1186.0,us,d/dt max,OHEX;,,,x10001044.xml
1114,K,14.6,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,813.0,us,d/dt max,OHEX;,,,x10001044.xml
1121,K,14.0,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,758.0,us,d/dt max,OHEX;,,,x10001044.xml
1142,K,13.6,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,713.0,us,d/dt max,OHEX;,,,x10001044.xml
1144,K,14.8,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,748.0,us,d/dt max,OHEX;,,,x10001044.xml
1151,K,13.9,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,435.0,us,d/dt max,OHEX;,,,x10001044.xml
1163,K,13.5,atm,"H2:0.009, CO:0.165, O2:0.175, N2:0.652",0.4971428571428572,266.0,us,d/dt max,OHEX;,,,x10001044.xml
2050,K,1.23,atm,"H2:0.00049, CO:0.0328, O2:0.0101, Ar:0.95661",1.6480198019801982,375.0,us,concentration,CO2;,3.985293E-008,mol/cm3,x10001049.xml
2140,K,1.32,atm,"H2:0.00049, CO:0.0328, O2:0.0101, Ar:0.95661",1.6480198019801982,320.0,us,concentration,CO2;,3.985293E-008,mol/cm3,x10001049.xml
2250,K,1.41,atm,"H2:0.00049, CO:0.0328, O2:0.0101, Ar:0.95661",1.6480198019801982,237.0,us,concentration,CO2;,3.985293E-008,mol/cm3,x10001049.xml
2355,K,1.5,atm,"H2:0.00049, CO:0.0328, O2:0.0101, Ar:0.95661",1.6480198019801982,225.0,us,concentration,CO2;,3.985293E-008,mol/cm3,x10001049.xml
2560,K,1.69,atm,"H2:0.00049, CO:0.0328, O2:0.0101, Ar:0.95661",1.6480198019801982,126.0,us,concentration,CO2;,3.985293E-008,mol/cm3,x10001049.xml
2620,K,1.74,atm,"H2:0.00049, CO:0.0328, O2:0.0101, Ar:0.95661",1.6480198019801982,115.0,us,concentration,CO2;,3.985293E-008,mol/cm3,x10001049.xml
2675,K,1.8,atm,"H2:0.00049, CO:0.0328, O2:0.0101, Ar:0.95661",1.6480198019801982,112.0,us,concentration,CO2;,3.985293E-008,mol/cm3,x10001049.xml
2765,K,1.87,atm,"H2:0.00049, CO:0.0328, O2:0.0101, Ar:0.95661",1.6480198019801982,94.0,us,concentration,CO2;,3.985293E-008,mol/cm3,x10001049.xml
2810,K,1.91,atm,"H2:0.00049, CO:0.0328, O2:0.0101, Ar:0.95661",1.6480198019801982,100.0,us,concentration,CO2;,3.985293E-008,mol/cm3,x10001049.xml
2050,K,1.23,atm,"H2:0.00049, CO:0.0328, O2:0.0101, Ar:0.95661",1.6480198019801982,195.0,us,concentration,CO2;,1.328431E-008,mol/cm3,x10001050.xml
2140,K,1.32,atm,"H2:0.00049, CO:0.0328, O2:0.0101, Ar:0.95661",1.6480198019801982,165.0,us,concentration,CO2;,1.328431E-008,mol/cm3,x10001050.xml
2250,K,1.41,atm,"H2:0.00049, CO:0.0328, O2:0.0101, Ar:0.95661",1.6480198019801982,120.0,us,concentration,CO2;,1.328431E-008,mol/cm3,x10001050.xml
2355,K,1.5,atm,"H2:0.00049, CO:0.0328, O2:0.0101, Ar:0.95661",1.6480198019801982,105.0,us,concentration,CO2;,1.328431E-008,mol/cm3,x10001050.xml
2560,K,1.69,atm,"H2:0.00049, CO:0.0328, O2:0.0101, Ar:0.95661",1.6480198019801982,64.0,us,concentration,CO2;,1.328431E-008,mol/cm3,x10001050.xml
2620,K,1.74,atm,"H2:0.00049, CO:0.0328, O2:0.0101, Ar:0.95661",1.6480198019801982,57.0,us,concentration,CO2;,1.328431E-008,mol/cm3,x10001050.xml
2675,K,1.8,atm,"H2:0.00049, CO:0.0328, O2:0.0101, Ar:0.95661",1.6480198019801982,55.0,us,concentration,CO2;,1.328431E-008,mol/cm3,x10001050.xml
2765,K,1.87,atm,"H2:0.00049, CO:0.0328, O2:0.0101, Ar:0.95661",1.6480198019801982,44.0,us,concentration,CO2;,1.328431E-008,mol/cm3,x10001050.xml
2810,K,1.91,atm,"H2:0.00049, CO:0.0328, O2:0.0101, Ar:0.95661",1.6480198019801982,46.0,us,concentration,CO2;,1.328431E-008,mol/cm3,x10001050.xml
2070,K,1.4,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,185.0,us,concentration,CO2;,4.981616E-008,mol/cm3,x10001051.xml
2160,K,1.49,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,143.0,us,concentration,CO2;,4.981616E-008,mol/cm3,x10001051.xml
2215,K,1.54,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,137.0,us,concentration,CO2;,4.981616E-008,mol/cm3,x10001051.xml
2215,K,1.54,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,130.0,us,concentration,CO2;,4.981616E-008,mol/cm3,x10001051.xml
2325,K,1.65,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,98.0,us,concentration,CO2;,4.981616E-008,mol/cm3,x10001051.xml
2375,K,1.7,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,100.0,us,concentration,CO2;,4.981616E-008,mol/cm3,x10001051.xml
2475,K,1.8,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,80.0,us,concentration,CO2;,4.981616E-008,mol/cm3,x10001051.xml
2565,K,1.88,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,75.0,us,concentration,CO2;,4.981616E-008,mol/cm3,x10001051.xml
2625,K,1.95,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,60.0,us,concentration,CO2;,4.981616E-008,mol/cm3,x10001051.xml
2700,K,2.02,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,63.0,us,concentration,CO2;,4.981616E-008,mol/cm3,x10001051.xml
2740,K,2.07,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,50.0,us,concentration,CO2;,4.981616E-008,mol/cm3,x10001051.xml
2820,K,2.13,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,48.0,us,concentration,CO2;,4.981616E-008,mol/cm3,x10001051.xml
2870,K,2.2,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,45.0,us,concentration,CO2;,4.981616E-008,mol/cm3,x10001051.xml
2070,K,1.4,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,108.0,us,concentration,CO2;,1.660539E-008,mol/cm3,x10001052.xml
2160,K,1.49,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,84.0,us,concentration,CO2;,1.660539E-008,mol/cm3,x10001052.xml
2215,K,1.54,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,78.0,us,concentration,CO2;,1.660539E-008,mol/cm3,x10001052.xml
2215,K,1.54,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,76.0,us,concentration,CO2;,1.660539E-008,mol/cm3,x10001052.xml
2325,K,1.65,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,58.0,us,concentration,CO2;,1.660539E-008,mol/cm3,x10001052.xml
2375,K,1.7,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,58.0,us,concentration,CO2;,1.660539E-008,mol/cm3,x10001052.xml
2475,K,1.8,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,45.0,us,concentration,CO2;,1.660539E-008,mol/cm3,x10001052.xml
2565,K,1.88,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,42.0,us,concentration,CO2;,1.660539E-008,mol/cm3,x10001052.xml
2625,K,1.95,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,35.0,us,concentration,CO2;,1.660539E-008,mol/cm3,x10001052.xml
2700,K,2.02,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,35.0,us,concentration,CO2;,1.660539E-008,mol/cm3,x10001052.xml
2740,K,2.07,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,27.0,us,concentration,CO2;,1.660539E-008,mol/cm3,x10001052.xml
2820,K,2.13,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,26.0,us,concentration,CO2;,1.660539E-008,mol/cm3,x10001052.xml
2870,K,2.2,atm,"H2:0.0005, CO:0.1217, O2:0.01, Ar:0.8678",6.11,24.0,us,concentration,CO2;,1.660539E-008,mol/cm3,x10001052.xml
1046,K,16.8,bar,"CO:0.08228, H2:0.00436, O2:0.08657, Ar:0.82679",0.5004042971006123,4340.0,us,max,OHEX;,,,x10001053.xml
1048,K,16.24,bar,"CO:0.08228, H2:0.00436, O2:0.08657, Ar:0.82679",0.5004042971006123,3950.0,us,max,OHEX;,,,x10001053.xml
1056,K,14.48,bar,"CO:0.08228, H2:0.00436, O2:0.08657, Ar:0.82679",0.5004042971006123,3310.0,us,max,OHEX;,,,x10001053.xml
1072,K,15.76,bar,"CO:0.08228, H2:0.00436, O2:0.08657, Ar:0.82679",0.5004042971006123,2660.0,us,max,OHEX;,,,x10001053.xml
1130,K,16.91,bar,"CO:0.08228, H2:0.00436, O2:0.08657, Ar:0.82679",0.5004042971006123,1020.0,us,max,OHEX;,,,x10001053.xml
1131,K,14.77,bar,"CO:0.08228, H2:0.00436, O2:0.08657, Ar:0.82679",0.5004042971006123,886.0,us,max,OHEX;,,,x10001053.xml
1132,K,16.15,bar,"CO:0.08228, H2:0.00436, O2:0.08657, Ar:0.82679",0.5004042971006123,986.0,us,max,OHEX;,,,x10001053.xml
1107,K,16.18,bar,"CO:0.03301, H2:0.00175, O2:0.03473, Ar:0.93051",0.5004319032536713,3970.0,us,max,OHEX;,,,x10001054.xml
1131,K,15.66,bar,"CO:0.03301, H2:0.00175, O2:0.03473, Ar:0.93051",0.5004319032536713,2500.0,us,max,OHEX;,,,x10001054.xml
1159,K,16.14,bar,"CO:0.03301, H2:0.00175, O2:0.03473, Ar:0.93051",0.5004319032536713,1350.0,us,max,OHEX;,,,x10001054.xml
1180,K,16.3,bar,"CO:0.03301, H2:0.00175, O2:0.03473, Ar:0.93051",0.5004319032536713,884.0,us,max,OHEX;,,,x10001054.xml
1206,K,16.38,bar,"CO:0.03301, H2:0.00175, O2:0.03473, Ar:0.93051",0.5004319032536713,588.0,us,max,OHEX;,,,x10001054.xml
1165,K,16.05,bar,"CO:0.01654, H2:0.00088, O2:0.0174, Ar:0.96518",0.5005747126436781,1070.0,us,max,OHEX;,,,x10001055.xml
1167,K,16.03,bar,"CO:0.01654, H2:0.00088, O2:0.0174, Ar:0.96518",0.5005747126436781,900.0,us,max,OHEX;,,,x10001055.xml
1207,K,16.42,bar,"CO:0.01654, H2:0.00088, O2:0.0174, Ar:0.96518",0.5005747126436781,470.0,us,max,OHEX;,,,x10001055.xml
1223,K,16.04,bar,"CO:0.01654, H2:0.00088, O2:0.0174, Ar:0.96518",0.5005747126436781,335.0,us,max,OHEX;,,,x10001055.xml
1259,K,15.88,bar,"CO:0.01654, H2:0.00088, O2:0.0174, Ar:0.96518",0.5005747126436781,210.0,us,max,OHEX;,,,x10001055.xml
1019,K,14.11,bar,"CO:0.04364, H2:0.04364, O2:0.08718, Ar:0.82554",0.5005735260380821,3430.0,us,max,OHEX;,,,x10001056.xml
1042,K,15.27,bar,"CO:0.04364, H2:0.04364, O2:0.08718, Ar:0.82554",0.5005735260380821,2410.0,us,max,OHEX;,,,x10001056.xml
1051,K,15.27,bar,"CO:0.04364, H2:0.04364, O2:0.08718, Ar:0.82554",0.5005735260380821,1810.0,us,max,OHEX;,,,x10001056.xml
1078,K,15.84,bar,"CO:0.04364, H2:0.04364, O2:0.08718, Ar:0.82554",0.5005735260380821,692.0,us,max,OHEX;,,,x10001056.xml
1097,K,15.56,bar,"CO:0.04364, H2:0.04364, O2:0.08718, Ar:0.82554",0.5005735260380821,470.0,us,max,OHEX;,,,x10001056.xml
1048,K,15.97,bar,"CO:0.018, H2:0.0177, O2:0.03559, Ar:0.92871",0.5015453779151446,3210.0,us,max,OHEX;,,,x10001057.xml
1055,K,15.77,bar,"CO:0.018, H2:0.0177, O2:0.03559, Ar:0.92871",0.5015453779151446,2750.0,us,max,OHEX;,,,x10001057.xml
1085,K,15.93,bar,"CO:0.018, H2:0.0177, O2:0.03559, Ar:0.92871",0.5015453779151446,1550.0,us,max,OHEX;,,,x10001057.xml
1086,K,15.53,bar,"CO:0.018, H2:0.0177, O2:0.03559, Ar:0.92871",0.5015453779151446,1310.0,us,max,OHEX;,,,x10001057.xml
1106,K,15.31,bar,"CO:0.018, H2:0.0177, O2:0.03559, Ar:0.92871",0.5015453779151446,714.0,us,max,OHEX;,,,x10001057.xml
1111,K,15.62,bar,"CO:0.018, H2:0.0177, O2:0.03559, Ar:0.92871",0.5015453779151446,825.0,us,max,OHEX;,,,x10001057.xml
1128,K,15.53,bar,"CO:0.018, H2:0.0177, O2:0.03559, Ar:0.92871",0.5015453779151446,374.0,us,max,OHEX;,,,x10001057.xml
1054,K,15.59,bar,"CO:0.00872, H2:0.00858, O2:0.01725, Ar:0.96545",0.5014492753623189,3960.0,us,max,OHEX;,,,x10001058.xml
1064,K,15.69,bar,"CO:0.00872, H2:0.00858, O2:0.01725, Ar:0.96545",0.5014492753623189,3230.0,us,max,OHEX;,,,x10001058.xml
1090,K,15.82,bar,"CO:0.00872, H2:0.00858, O2:0.01725, Ar:0.96545",0.5014492753623189,1850.0,us,max,OHEX;,,,x10001058.xml
1094,K,15.5,bar,"CO:0.00872, H2:0.00858, O2:0.01725, Ar:0.96545",0.5014492753623189,1710.0,us,max,OHEX;,,,x10001058.xml
1116,K,15.79,bar,"CO:0.00872, H2:0.00858, O2:0.01725, Ar:0.96545",0.5014492753623189,925.0,us,max,OHEX;,,,x10001058.xml
1140,K,15.87,bar,"CO:0.00872, H2:0.00858, O2:0.01725, Ar:0.96545",0.5014492753623189,448.0,us,max,OHEX;,,,x10001058.xml
1702,K,1.48,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,53.0,us,d/dt max,OHEX;,,,x10001059.xml
1640,K,1.52,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,73.0,us,d/dt max,OHEX;,,,x10001059.xml
1570,K,1.68,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,90.0,us,d/dt max,OHEX;,,,x10001059.xml
1545,K,1.5,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,90.0,us,d/dt max,OHEX;,,,x10001059.xml
1379,K,1.5,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,172.0,us,d/dt max,OHEX;,,,x10001059.xml
1357,K,1.61,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,187.0,us,d/dt max,OHEX;,,,x10001059.xml
1321,K,1.69,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,224.0,us,d/dt max,OHEX;,,,x10001059.xml
1205,K,1.74,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,354.0,us,d/dt max,OHEX;,,,x10001059.xml
1132,K,1.75,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,527.0,us,d/dt max,OHEX;,,,x10001059.xml
1071,K,1.75,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,763.0,us,d/dt max,OHEX;,,,x10001059.xml
1029,K,1.79,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,1089.0,us,d/dt max,OHEX;,,,x10001059.xml
982,K,1.77,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,1458.0,us,d/dt max,OHEX;,,,x10001059.xml
1298,K,12.3,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,49.0,us,d/dt max,OHEX;,,,x10001060.xml
1238,K,12.3,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,62.0,us,d/dt max,OHEX;,,,x10001060.xml
1210,K,11.8,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,88.0,us,d/dt max,OHEX;,,,x10001060.xml
1181,K,12.2,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,93.0,us,d/dt max,OHEX;,,,x10001060.xml
1157,K,12.1,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,173.0,us,d/dt max,OHEX;,,,x10001060.xml
1147,K,12.7,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,317.0,us,d/dt max,OHEX;,,,x10001060.xml
1116,K,12.8,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,949.0,us,d/dt max,OHEX;,,,x10001060.xml
1096,K,12.6,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,1787.0,us,d/dt max,OHEX;,,,x10001060.xml
1262,K,30.4,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,61.0,us,d/dt max,OHEX;,,,x10001061.xml
1259,K,31.1,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,79.0,us,d/dt max,OHEX;,,,x10001061.xml
1241,K,31.4,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,141.0,us,d/dt max,OHEX;,,,x10001061.xml
1204,K,31.2,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,400.0,us,d/dt max,OHEX;,,,x10001061.xml
1180,K,32.3,atm,"H2:0.008, CO:0.002, O2:0.01, Ar:0.98",0.5,945.0,us,d/dt max,OHEX;,,,x10001061.xml
2001,K,1.46,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,40.5,us,d/dt max,OHEX;,,,x10001062.xml
1868,K,1.45,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,56.0,us,d/dt max,OHEX;,,,x10001062.xml
1758,K,1.51,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,66.0,us,d/dt max,OHEX;,,,x10001062.xml
1685,K,1.38,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,96.0,us,d/dt max,OHEX;,,,x10001062.xml
1586,K,1.45,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,121.0,us,d/dt max,OHEX;,,,x10001062.xml
1501,K,1.52,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,135.0,us,d/dt max,OHEX;,,,x10001062.xml
1376,K,1.66,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,204.0,us,d/dt max,OHEX;,,,x10001062.xml
1273,K,1.86,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,313.0,us,d/dt max,OHEX;,,,x10001062.xml
1198,K,1.78,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,477.0,us,d/dt max,OHEX;,,,x10001062.xml
1170,K,1.75,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,530.0,us,d/dt max,OHEX;,,,x10001062.xml
1130,K,1.67,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,652.0,us,d/dt max,OHEX;,,,x10001062.xml
1070,K,1.86,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,960.0,us,d/dt max,OHEX;,,,x10001062.xml
1068,K,1.73,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,881.0,us,d/dt max,OHEX;,,,x10001062.xml
1011,K,1.78,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,1291.0,us,d/dt max,OHEX;,,,x10001062.xml
991,K,1.8,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,1660.0,us,d/dt max,OHEX;,,,x10001062.xml
1383,K,11.2,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,41.0,us,d/dt max,OHEX;,,,x10001063.xml
1348,K,11.5,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,45.0,us,d/dt max,OHEX;,,,x10001063.xml
1316,K,11.9,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,51.0,us,d/dt max,OHEX;,,,x10001063.xml
1274,K,12.1,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,70.0,us,d/dt max,OHEX;,,,x10001063.xml
1239,K,12.2,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,87.0,us,d/dt max,OHEX;,,,x10001063.xml
1201,K,12.3,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,131.0,us,d/dt max,OHEX;,,,x10001063.xml
1163,K,12.3,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,215.0,us,d/dt max,OHEX;,,,x10001063.xml
1130,K,12.3,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,400.0,us,d/dt max,OHEX;,,,x10001063.xml
1100,K,12.5,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,1034.0,us,d/dt max,OHEX;,,,x10001063.xml
1098,K,12.7,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,1060.0,us,d/dt max,OHEX;,,,x10001063.xml
1326,K,31.9,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,32.0,us,d/dt max,OHEX;,,,x10001064.xml
1262,K,31.7,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,76.0,us,d/dt max,OHEX;,,,x10001064.xml
1231,K,31.9,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,246.0,us,d/dt max,OHEX;,,,x10001064.xml
1200,K,31.9,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,555.0,us,d/dt max,OHEX;,,,x10001064.xml
1174,K,32.8,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,856.0,us,d/dt max,OHEX;,,,x10001064.xml
1177,K,32.2,atm,"H2:0.005, CO:0.005, O2:0.01, Ar:0.98",0.5,967.0,us,d/dt max,OHEX;,,,x10001064.xml
1845,K,1.55,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,53.0,us,d/dt max,OHEX;,,,x10001065.xml
1722,K,1.52,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,70.0,us,d/dt max,OHEX;,,,x10001065.xml
1692,K,1.59,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,77.0,us,d/dt max,OHEX;,,,x10001065.xml
1540,K,1.57,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,139.0,us,d/dt max,OHEX;,,,x10001065.xml
1390,K,1.67,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,205.0,us,d/dt max,OHEX;,,,x10001065.xml
1264,K,1.73,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,338.0,us,d/dt max,OHEX;,,,x10001065.xml
1199,K,1.84,atm,"H2:0.004, CO:0.006, O2:0.01, Ar:0.98",0.5,449.0,us,d/dt max,OHEX;,,,x10001065.xml
